Data Source name,Date,Campaign Name,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Purchases Conversion Value (INR),Website Contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Row Count,CTR,CPM,ROI,CPC
BRAND B,2026-03-16,GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA,ACTIVE,ECOMM | RETARGETING,CUSTOM | VIDEO | INFLUENCER_RIAVOHRA | LEHENGA | MEHFIL | CLP,UNITED STATES,USA,780.89,780.89,1700.0,361.0,-0.0,14.0,12.0,0.0,0.0,0.0,-0.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,4.7091412742382275,2163.130193905817,-1.0,0.4593470588235294
BRAND B,2026-01-01,GROWIFY | TOF | CONVERSION | US,ACTIVE,ECOMM | LUX DESIGNERS,CATALOG | CAR | CAMPAIGN SHOOT | LEHENGA | WEDDING | CLP,UNITED STATES,USA,1060.24,1060.24,76.0,-907.0,0.0,56.0,66.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,634200.0,7383000.0,0.0,1.0,-0.08379272326350606,-1168.9525909592062,-1.0,13.950526315789475
BRAND A,2026-01-15,GROWIFY | TOF | CONVERSION | INDIA,ACTIVE,TOF | INDIA | MARKETPLACE,CATALOGUE | PRICE || 7K+ || ACTIVE | INSTOCK – COPY,INDIA,INDIA,769.73,769.73,77.0,643.0,0.0,10335.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,44960.0,0.0,0.0,1.0,0.11975116640746501,1197.0917573872473,-1.0,9.996493506493506
BRAND B,2026-01-16,GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA,ACTIVE,ECOMM | RETARGETING,SALES - CAROUSEL - MAHIYA - GROWIFY – COPY 2,AUSTRALIA,REST OF THE WORLD,94.46,14263.46,4.0,104.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,137148.65384615384,-1.0,3565.865
BRAND A,2026-01-20,GROWIFY | TOF | CONVERSION | INDIA,ACTIVE,TOF | INDIA | MARKETPLACE,CATALOGUE | PRICE || 7K+ || ACTIVE | INSTOCK – COPY,INDIA,INDIA,634.8,634.8,28.0,477.0,0.0,26.0,28.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05870020964360587,1330.817610062893,-1.0,22.67142857142857
BRAND A,2026-01-20,UNKNOWN,ACTIVE,ECOMM | HOME ESSENTIAL,CATALOG | CAR | CAMPAIGN SHOOT | MIX | MIX | SUMMER | PDP,INDIA,INDIA,4382.72,4382.72,184.0,-423110.0,0.0,148.0,171.0,26.0,0.0,0.0,0.0,16380.0,0.0,0.0,188212.0,0.0,0.0,1.0,-0.0004348750915837489,-10.358346529271348,2.7374050817757003,23.81913043478261
BRAND B,2026-03-05,GROWIFY | TOF | TRAFFIC-LPV | US,PAUSED,ECOMM | CLOTHING BRANDS,CUSTOM_VIDEO_UGC_SHARARA_FANAH,UNITED STATES,USA,150.0,150.0,3600.0,397.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06801007556675,377.8337531486146,-1.0,0.041666666666666664
BRAND B,2026-03-05,GROWIFY | TOF | CONVERSION | US,ACTIVE,ECOMM | LATEST FASHION,CATALOG | COLLECTION | CLP | MEHFIL | BAU | NEW ARRIVALS,UNITED STATES,UNKNOWN,666.45,666.45,36.0,493.0,0.0,29.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07302231237322515,1351.8255578093308,-1.0,18.512500000000003
BRAND B,2026-01-26,GROWIFY | MOF+BOF | MEHFIL+FITOOR+MAHIYA | LEHENGA+SAREE| SALE | US+UAE+CAN+AUS,ACTIVE,ECOMM | CX DATA,CUSTOM | SINGLE VIDEO | PLP | FITOOR | BAU – COPY,UNITED KINGDOM,REST OF THE WORLD,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
UNKNOWN,2026-01-03,GROWIFY | 3 JULY 2025 | US/CA/AUS | ENGAGEMENT,PAUSED,TOF | SHOPIFY DATA LOOKALIKE | US/CA/AUS | WHATSAPP | WOMEN,CUSTOM | CAROUSEL | MESSAGE | CELEB CONTENT | BAU – COPY 3 - COPY 2,UNITED STATES,USA,269.88,269.88,7.0,293.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.023890784982935155,921.0921501706484,-1.0,38.55428571428571
BRAND B,2026-02-26,GROWIFY | TOF | CONVERSION | US,ACTIVE,ECOMM | SAREE,UNKNOWN,UNKNOWN,USA,816.52,816.52,12.0,401.0,0.0,12.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.029925187032418952,2036.209476309227,-1.0,68.04333333333334
BRAND B,2026-02-14,GROWIFY | TOF | CONVERSION | US,ACTIVE,ECOMM | LUX DESIGNERS,CATALOG | CAR| FANAH | MIX | WEDDING | CLP,UNITED STATES,USA,0.0,1511.49,38.0,897.0,0.0,33.0,3888.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042363433667781496,1685.0501672240803,-1.0,39.77605263157895
BRAND A,2026-02-03,GROWIFY | 3RD FEB | TOF | CPR | SALES | NEW COHORTS,PAUSED,TOF | INDIA | OTT & SOCIAL | CPR,VIDEO | ESHA | – COPY 2,INDIA,INDIA,23.8,23.8,1.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.024390243902439025,580.4878048780489,-1.0,23.8
BRAND B,2026-02-03,GROWIFY | TOF | CONVERSION | US,UNKNOWN,ECOMM | ONLINE SHOPPERS,CATALOG | CAR | CAMPAIGN SHOOT | MIX | RTS | CLP,UNITED STATES,USA,1744.94,0.0,58.0,1097.0,0.0,48.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0528714676390155,0.0,0.0,0.0
BRAND A,2026-01-27,GROWIFY | TOF | CONVERSION | INDIA,ACTIVE,ECOMM | TRAVEL,VIDEO | ESHA | – COPY,INDIA,INDIA,114158.4,1189.15,-73.0,0.0,0.0,56.0,57.0,3.0,0.0,0.0,1.0,10650.0,0.0,0.0,33000.0,0.0,0.0,1.0,-inf,0.0,7.955976958331581,-16.28972602739726
BRAND B,2026-01-30,GROWIFY | RETARGET | CONVERSION | INDIA,ACTIVE,ECOMM | RETARGETING,CATALOG | BEST SELLERS | SALES | GROWIFY | – COPY,INDIA,INDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-01-30,GROWIFY | MOF+BOF | MEHFIL+FITOOR+MAHIYA | LEHENGA+SAREE| SALE | US+UAE+CAN+AUS,ACTIVE,UNKNOWN,CUSTOM | REEL | PLP | ISHQ | BAU – COPY,UNKNOWN,REST OF THE WORLD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
BRAND B,2026-01-02,GROWIFY | MOF+BOF | MEHFIL+FITOOR+MAHIYA | LEHENGA+SAREE| SALE | US+UAE+CAN+AUS,UNKNOWN,ECOMM | CX DATA,CUSTOM | REEL | PLP | ISHQ | BAU – COPY,UNITED STATES,USA,682.05,682.05,25.0,623.0,0.0,13.0,-12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-160000.0,160000.0,0.0,1.0,0.04012841091492777,1094.7833065810594,-1.0,27.281999999999996
BRAND B,2026-02-15,GROWIFY | TOF | TRAFFIC-LPV | UAE,PAUSED,ECOMM | WOMEN,CUSTOM_VIDEO_MANUSHICHILLAR_LEHENGA_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,25.65,25.65,0.0,129.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,198.83720930232556,-1.0,0.0
BRAND B,2026-01-12,GROWIFY | TOF | CONVERSION | UAE,PAUSED,UNKNOWN,CUSTOM | CAROUSEL | PLP | CELEB | BAU | FULL PRICE,QATAR,MIDDLE EAST,136.55,-136.55,4.0,172.0,-0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.023255813953488372,-793.8953488372093,-1.0,-34.1375
BRAND B,2026-01-30,GROWIFY | TOF | MESSAGING | UAE,UNKNOWN,ECOMM | BRIDE & WEDDING,CUSTOM | CAROUSEL | MESSAGE | CELEB CONTENT | BAU – COPY 4 - COPY 2,UNITED STATES,USA,181.76,181.76,6.0,137.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.043795620437956206,1326.715328467153,-1.0,30.293333333333333
BRAND B,2026-03-16,GROWIFY | TOF | CONVERSION | INDIA,UNKNOWN,ECOMM | ONLINE SHOPPERS,CATALOG | CAR | CAMPAIGN SHOOT | MIX | RTS | CLP,INDIA,INDIA,1734.08,1734.08,2583.0,70938.0,0.0,339300.0,2251.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,140000.0,0.0,0.0,2.0,0.03641207815275311,24.445008317121992,-1.0,0.6713433991482771
BRAND B,2026-01-25,GROWIFY | MOF+BOF | MEHFIL+FITOOR+MAHIYA | LEHENGA+SAREE| SALE | US+UAE+CAN+AUS,ACTIVE,ECOMM | CX DATA,CUSTOM | SINGLE VIDEO | PLP | FITOOR | BAU – COPY,CANADA,REST OF THE WORLD,618.53,618.53,18.0,331.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.054380664652567974,1868.6706948640483,-1.0,34.36277777777778
BRAND B,2026-01-27,GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA,ACTIVE,ECOMM | RETARGETING,CUSTOM | CAROUSEL | CLP | EOSS PRODUCT | EVENT | EOSS – COPY,CANADA,REST OF THE WORLD,67.46,67.46,900.0,95.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.473684210526315,710.1052631578947,-1.0,0.07495555555555555
BRAND B,2026-01-07,GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA,ACTIVE,ECOMM | RETARGETING,CUSTOM | BEST SELLER | CELEB CONTENT | 7 AUG 25 | | SALES | GROWIFY | – COPY 3,AUSTRALIA,REST OF THE WORLD,5817.6,60.6,5.0,74.0,0.0,4.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06756756756756757,818.918918918919,-1.0,12.120000000000001
UNKNOWN,2026-01-07,UNKNOWN,ACTIVE,ECOMM | TRAVEL,CUSTOM | CAROUSEL | EOSS | 15TH DEC25,INDIA,INDIA,7.06,0.0,0.0,18.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BRAND B,2026-02-10,GROWIFY | TOF | TRAFFIC-LPV | UAE,PAUSED,ECOMM | WOMEN,CUSTOM_VIDEO_INFLUENCER_LEHENGA_MEHFIL,UNITED ARAB EMIRATES,UNKNOWN,0.0,27.07,10.0,87.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11494252873563218,311.14942528735634,-1.0,2.707
BRAND A,2026-01-07,GROWIFY | 23RD SEPT | TOF | ABO | SALES,PAUSED,MARKET PLACES - TOF - SALES - GROWIFY,CUSTOM | CATALOG | 15TH DEC 25,INDIA,INDIA,2910.36,2910.36,108.0,-2287.0,0.0,18330.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04722343681679055,-1272.5666812418015,-1.0,26.94777777777778
BRAND B,2026-03-24,GROWIFY | TOF | CONVERSION | US+CAN,ACTIVE,ECOMM | INDIA DESIGNERS,CUSTOM | VIDEO | CAMPAIGNSHOOT | LEHENGA | MEHFIL | SUMMER | CLP,CANADA,REST OF THE WORLD,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,-1.0,0.0
BRAND A,2026-02-04,GROWIFY | 3RD FEB | TOF | CPR | SALES | NEW COHORTS,PAUSED,TOF | INDIA | OTT & SOCIAL | CPR,VIDEO | ESHA | – COPY 2,UNKNOWN,INDIA,44.64,44.64,4.0,227.0,-0.0,3.0,-4.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.01762114537444934,196.65198237885463,-1.0,11.16
BRAND A,2026-01-27,GROWIFY | 23RD SEPT | TOF | ABO | SALES,PAUSED,MARKET PLACES - TOF - SALES - GROWIFY,CUSTOM | CATALOG | 15TH DEC 25,INDIA,INDIA,3813.39,3813.39,187.0,5474.0,0.0,139.0,164.0,19.0,0.0,0.0,2.0,25100.0,0.0,0.0,151319.14,0.0,0.0,1.0,0.034161490683229816,696.6368286445013,5.582070021686741,20.392459893048127
BRAND A,2026-03-23,GROWIFY | TOF | CONVERSION | INDIA,ACTIVE,ECOMM | HANDBAGS,CUSTOM | CAR | CAMPAIGN SHOOT | MIX | SOFIA'S GARDEN | SUMMER | PDP | DEEPAK MAURYA,INDIA,INDIA,672.26,672.26,-1500.0,633.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3696682464454977,1062.0221169036336,-1.0,-0.4481733333333333
BRAND B,2026-01-10,GROWIFY | TOF | TRAFFIC-LPV | US,PAUSED,ECOMM | WOMEN CLOTHING,CUSTOM_VIDEO_INFLUENCER_LEHENGA_FANAH,UNITED STATES,USA,-36.42,36.42,600.0,66.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.090909090909092,551.8181818181819,-1.0,0.060700000000000004
BRAND A,2026-01-10,GROWIFY | 16TH JUNE | TOF | INDIA | ASC | CAC | SALES,PAUSED,TOF | ASC | CAC | INDIA,UNKNOWN,INDIA,UNKNOWN,2123.659999,2123.659999,87.0,2381.0,0.0,69.0,74.0,12.0,1.0,0.0,1.0,26592.0,0.0,0.0,86012.0,41240.0,0.0,1.0,0.036539269214615706,891.9193611927761,11.52177844500616,24.40988504597701
BRAND B,2026-03-27,GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA,ACTIVE,ECOMM | RETARGETING,CUSTOM | SINGLE VIDEO | UGC | LEHENGA | FITOOR | SUMMER | PLP,UNITED STATES,USA,2544.61,0.0,78.0,1399.0,0.0,60.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,290000.0,0.0,0.0,1.0,0.05575411007862759,0.0,0.0,0.0
BRAND B,2026-03-27,GROWIFY | RETARGET | CONVERSION | INDIA,ACTIVE,ECOMM | RETARGETING,CATALOG | FANAH | CAROUSEL | SALES | GROWIFY |,INDIA,INDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
BRAND B,2026-02-11,GROWIFY | TOF | CONVERSION | UAE,PAUSED,UNKNOWN,CA_CAROUSEL_CAMPAIGNSHOOT_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,1707.225209,1707.225209,49.0,1421.0,0.0,-23.0,25.0,-6.0,1.0,1.0,-1.0,80000.0,1.0,0.0,71966600.0,0.0,80000.0,1.0,0.034482758620689655,1201.425199859254,45.85966419559823,34.84133079591837
BRAND B,2026-02-11,GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA,ACTIVE,ECOMM | RETARGETING,CUSTOM | SINGLE VIDEO | PLP | FITOOR BAU – COPY,UNKNOWN,REST OF THE WORLD,429.82,429.82,27.0,328.0,0.0,14.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75000.0,0.0,1.0,0.08231707317073171,1310.4268292682925,-1.0,15.91925925925926
BRAND B,2026-03-09,GROWIFY | TOF | CONVERSION | CAN,UNKNOWN,ECOMM | ONLINE SHOPPERS,CATALOG | CAR | CAMPAIGN SHOOT | MIX | RTS | CLP,CANADA,REST OF THE WORLD,2598.71,2598.71,499.0,4322.0,0.0,348.0,374.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,982130.0,73830.0,0.0,1.0,0.11545580749652938,601.2748727441,-1.0,5.207835671342686
BRAND B,2026-02-07,GROWIFY | TOF | TRAFFIC-THRUPLAY | INDIA,PAUSED,ECOMM | PARTY WEAR,CUSTOM_VIDEO_MANUSHICHILLAR_LEHENGA_FANAH,INDIA,INDIA,3154.56,32.86,6.0,4805.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0012486992715920915,6.838709677419355,-1.0,5.476666666666667
BRAND A,2026-03-13,GROWIFY | MOF + BOF | ENGAGEMNET | INTL,PAUSED,WHATSAPP | CUSTOMER DATA,CUSTOM | VIDEO | INFLUENCER | KURTA SET | J'ADORE | SUMMER | PDP | HASAN,AUSTRALIA,REST OF THE WORLD,84.56,0.0,3.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04285714285714286,0.0,0.0,0.0
BRAND A,2026-02-04,GROWIFY | 3RD FEB | TOF | CPR | SALES | NEW COHORTS,PAUSED,TOF | INDIA | OTT & SOCIAL | CPR,VIDEO | DIVYABOPPANA | 3RD FEB 26 – COPY,INDIA,INDIA,0.0,349.23,-12.0,814.0,0.0,-6.0,10.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.014742014742014743,429.029484029484,-1.0,-29.102500000000003
BRAND B,2026-02-27,GROWIFY | TOF | MESSAGING | UAE,PAUSED,ECOMM | LIVED INDIA,CUSTOM | VIDEO | INFLUENCER | MIX | WA | PLP,UNITED STATES,USA,920.79,920.79,5.0,638.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.007836990595611285,1443.244514106583,-1.0,184.158
BRAND B,2026-01-26,GROWIFY | TOF | TRAFFIC-LPV | US,PAUSED,ECOMM | WOMEN CLOTHING,CUSTOM_VIDEO_INFLUENCER_LEHENGA_FANAH,UNITED STATES,USA,171.61,171.61,0.0,277.0,0.0,42.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,619.5306859205776,-1.0,0.0
BRAND B,2026-01-28,GROWIFY | TOF | TRAFFIC-LPV | US,PAUSED,ECOMM | WOMEN CLOTHING,CUSTOM_VIDEO_INFLUENCER_LEHENGA_FANAH,UNITED STATES,USA,236.08,0.0,70.0,51765.0,77.0,65.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001352265043948614,0.0,0.0,0.0
BRAND B,2026-03-09,UNKNOWN,PAUSED,ECOMM | SUMMER WEDDING,CUSTOM_VIDEO_MANUSHICHILLAR_LEHENGA_FANAH,UNITED STATES,USA,462.58,-462.58,4.0,252.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.015873015873015872,-1835.6349206349205,-1.0,-115.645
BRAND B,2026-03-23,UNKNOWN,ACTIVE,ECOMM | ONLINE SHOPPERS,CATALOG | CAR | CAMPAIGN SHOOT | MIX | RTS | CLP,INDIA,INDIA,519.48,519.48,1909.0,28414.0,0.0,1469.0,1742.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,80000.0,80000.0,0.0,1.0,0.06718519039909904,18.28253677764482,-1.0,0.2721215295966475
BRAND B,2026-03-01,GROWIFY | RETARGET | MESSAGING | US+CAN,PAUSED,ECOMM | RETARGETING,CA_VIDEO_INFLUENCER_LEHENGA_FIDA,UNITED STATES,USA,661.98,661.98,19.0,72355.0,-0.0,0.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.00026259415382489114,9.149056734157972,-1.0,34.84105263157895
BRAND B,2026-02-12,GROWIFY | RETARGET | MESSAGING | US+CAN,PAUSED,ECOMM | RETARGETING,CUSTOM | VIDEO | CAMPAIGN SHOOT | MIX | SIGNATURE STYLES | CLP,UNITED STATES,USA,64.349999,64.349999,1.0,46.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.021739130434782608,1398.9130217391303,-1.0,64.349999
BRAND B,2026-01-06,GROWIFY | 3 JULY 2025 | US/CA/AUS | ENGAGEMENT,PAUSED,TOF | SHOPIFY DATA LOOKALIKE | US/CA/AUS | WHATSAPP | WOMEN,CUSTOM | CAROUSEL | MESSAGE | BEST SELLER WOMEN | BAU – COPY 3 - COPY 2,AUSTRALIA,REST OF THE WORLD,325.25,325.25,-25.0,447.0,0.0,-1.0,12.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05592841163310962,727.6286353467561,-1.0,-13.01
BRAND B,2026-01-27,GROWIFY | RETARGET | CONVERSION | INDIA,ACTIVE,ECOMM | RETARGETING,CUSTOM | CAROUSEL | CLP | EOSS PRODUCT | EVENT | EOSS – COPY,INDIA,INDIA,1019.41,1019.41,0.0,4850.0,0.0,359.0,327.0,0.0,2.0,0.0,0.0,0.0,2.0,378.0,506000.0,0.0,0.0,1.0,0.0,210.18762886597938,-1.0,0.0
BRAND B,2026-01-07,GROWIFY | 3 JULY 2025 | US/CA/AUS | ENGAGEMENT,PAUSED,TOF | SHOPIFY DATA LOOKALIKE | US/CA/AUS | WHATSAPP | WOMEN,CUSTOM | CAROUSEL | MESSAGE | CELEB CONTENT | BAU – COPY 3 - COPY 2,CANADA,REST OF THE WORLD,327.35,327.35,27.0,490.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05510204081632653,668.061224489796,-1.0,12.124074074074075
BRAND B,2026-01-07,GROWIFY | TOF | MESSAGING | UAE,PAUSED,ECOMM | SUMMER WEDDING,CUSTOM_VIDEO_MANUSHICHILLAR_LEHENGA_FANAH,UNITED STATES,UNKNOWN,798.99,798.99,1200.0,506.0,0.0,-0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,2.3715415019762847,1579.0316205533597,-1.0,0.665825
UNKNOWN,2026-01-15,GROWIFY | TOF | MESSAGING | UAE,PAUSED,ECOMM | LIVED INDIA,CUSTOM_VIDEO_MANUSHICHILLAR_SAREE_FANAH,UNITED STATES,USA,486.55,486.55,9.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025495750708215296,1378.328611898017,-1.0,54.06111111111111
BRAND B,2026-01-15,GROWIFY | TOF | TRAFFIC-LPV | US,PAUSED,ECOMM | CLOTHING BRANDS,CUSTOM_VIDEO_CAMPAIGNSHOOT_LEHENGA_FANAH,UNITED STATES,USA,17702.4,-184.4,63.0,-346.0,0.0,52.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18208092485549132,532.9479768786127,-1.0,-2.9269841269841272
BRAND B,2026-03-25,GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA,ACTIVE,ECOMM | RETARGETING,CUSTOM | VIDEO | INFLUENCER_MAHIMA | LEHENGA | MEHFIL | PLP,UNKNOWN,USA,200.34,200.34,12.0,69.0,0.0,8.0,12.0,2.0,0.0,2.0,1.0,121000.0,0.0,0.0,251000.0,0.0,242000.0,66.0,0.17391304347826086,2903.4782608695655,602.9732454826794,16.695
BRAND B,2026-01-13,UNKNOWN,PAUSED,ECOMM | WOMEN CLOTHING,CUSTOM_VIDEO_INFLUENCER_LEHENGA_FANAH,UNITED STATES,USA,91.15,91.15,27.0,172.0,0.0,23.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,450000.0,225000.0,0.0,1.0,0.1569767441860465,529.9418604651163,-1.0,3.375925925925926
BRAND B,2026-03-27,GROWIFY | TOF | CONVERSION | US+CAN,ACTIVE,ECOMM | INDIA DESIGNERS,CUSTOM | VIDEO | CAMPAIGNSHOOT | LEHENGA | MEHFIL | SUMMER | CLP,CANADA,UNKNOWN,42461.76,442.31,15.0,295.0,0.0,13.0,6.0,1.0,1.0,56.0,0.0,0.0,0.0,0.0,75000.0,0.0,85000.0,1.0,0.05084745762711865,1499.3559322033898,-1.0,29.487333333333332
BRAND B,2026-02-01,GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA,ACTIVE,ECOMM | RETARGETING,CUSTOM | REEL | CLP | EOSS PRODUCT | EVENT | EOSS – COPY,UNITED STATES,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-02-01,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | MAGAZINES,CA_CAROUSEL_CAMPAIGNSHOOT_LEHENGA_ALL,QATAR,MIDDLE EAST,112.58,-112.58,0.0,-91.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1237.142857142857,-1.0,0.0
BRAND B,2026-02-01,GROWIFY | TOF | CONVERSION | UAE,PAUSED,UNKNOWN,CUSTOM | CAROUSEL | CLP | FANAH | BAU | FULL PRICE,UNKNOWN,MIDDLE EAST,723.86,723.86,45.0,-1086.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,-0.04143646408839779,-666.5377532228362,-1.0,16.08577777777778
BRAND B,2026-01-25,GROWIFY | MOF+BOF | MEHFIL+FITOOR+MAHIYA | LEHENGA+SAREE| SALE | US+UAE+CAN+AUS,ACTIVE,ECOMM | CX DATA,CUSTOM | LAKME FASHION WEEK | CELEB CONTENT | 7 AUG 25 | | SALES | GROWIFY | – COPY 2,UNITED STATES,USA,157.45,157.45,100.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8461538461538463,6055.7692307692305,-1.0,1.5744999999999998
BRAND B,2026-01-14,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | ROYAL'S,EXISTING POST | REEL | CLP | PRODUCT CATEGORY | BAU | FULL PRICE,UNKNOWN,MIDDLE EAST,1029.74,1029.74,229.0,2886.0,0.0,67.0,111.0,1.0,2.0,-2.0,0.0,-0.0,0.0,0.0,95000.0,-0.0,198000.0,1.0,0.07934857934857935,356.8052668052668,-1.0,4.496681222707424
