Data Source name,Date,Currency,Sales Channel,Transaction Timestamp,Order Created At,Order Updated At,Order ID,Order Name,Country Funnel,Geo Location Segment,Billing Country,Billing Province,Billing City,Order Tags,Product ID,Product Title,Product Tags,Product Type,Variant Title,Gross Sales (INR),Net Sales (INR),Total Sales (INR),Orders,Returns (INR),Return Rate,Items Sold,Items Returned,Average Order Value (INR),New Customer Orders,Returning Customer Orders,Average Items Per Order,Discounts (INR),Row Count,SKU,Customer Sale Type,Customer ID,Shipping Country
Brand A,2026-10-01,INR,Magic Checkout - Brand A,2026-01-09 18:55:26+00:00,2026-01-09 18:55:26+00:00,2026-01-09T18:55:42Z,6842960000000,#11169,,India,India,Kerala,Kochi Ernakulam,"Magic, upi",8468430000000.0,Florentine Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,M,6560.0,6560.0,6560.0,144.0,0.0,,1.0,,6560.0,1.0,,1.0,0.0,87.0,FLOR-IV,First-time,0.0,India
Brand A,2026-02-18,INR,Magic Checkout - Brand A,2026-02-18 09:14:08+00:00,2026-02-18 09:14:08+00:00,2026-02-18T09:14:24Z,,,India,India,India,Delhi,Delhi,"cod, Magic",8183570000000.0,ROSE NOIR PHIRAN SET,"all, Bestsellers, Category_Phiran Set, Co-ord, Collection_J'adore, eoss-25, Express shipping, Kurta Sets/Co-ords, Over 5k, Pair it, RTS, Tunic",Co-Ord,M,9300.0,9300.0,9300.0,1.0,0.0,,1.0,,9300.0,1.0,,1.0,0.0,1.0,,First-time,9463040000000.0,India
Brand A,2026-08-03,INR,,,2026-03-08 08:03:12+00:00,2026-03-09T11:59:46Z,-915359880000000,#11957,India,India,India,Punjab,Amritsar,"card, Magic",,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9487150000000.0,India
Brand A,2026-02-20,INR,Magic Checkout - Brand A,2026-02-20 15:00:21+00:00,2026-02-20 15:00:21+00:00,2026-02-20T15:00:37Z,6952470000000,#11754,India,India,India,Maharashtra,Mumbai,"COD, MAGIC",8181370000000.0,Rosita Tunic,"all, Co-ord, Collection_J'adore, eoss-25, Express shipping, Kurta Set, Kurta Sets/Co-ords, Over 5k, Pair it, RTS, Tunic, Work Essentials",Co-Ord,S,5800.0,5800.0,5800.0,1.0,0.0,,1.0,,5800.0,1.0,,0.0,0.0,1.0,,First-time,1041494300000000.0,India
Brand A,2026-02-22,INR,Magic Checkout - Brand A,2026-02-22 16:19:14+00:00,2026-02-22 16:19:14+00:00,2026-02-23T11:52:53Z,,#11772,India,INDIA,India,Punjab,Ludhiana,"cod, Magic",8418840000000.0,Block Party Tunic,"ALL, BESTSELLERS, COLLECTION_CORSICA, EOSS-25, OVER 5K, TOPS & TUNICS, TUNIC",Tunic,S / Tunic,10300.0,10300.0,10300.0,1.0,0.0,,1.0,,10300.0,1.0,0.0,130.0,0.0,1.0,,First-time,0.0,India
BRAND A,2026-03-17,INR,Magic Checkout - Brand A,2026-03-17 09:41:47+00:00,2026-03-17 09:41:47+00:00,2026-03-17T09:42:03Z,7007360000000,#12110,India,India,India, nan,,"cod, Magic",777238200000000.0,Icecream Kurta Set,"all, bestseller, Bestsellers, Co-ord, Collection_cotswold, eoss-25, Express shipping, High Tea Selects, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",,S / Kurta Set,6900.0,6900.0,,1.0,0.0,,1.0,,6210.0,1.0,,1.0,0.0,0.0,,First-time,9542030000000.0,
Brand A,2026-01-29,INR,Magic Checkout - Brand A,2026-01-29 22:05:43+00:00,2026-01-29 22:05:43+00:00,2026-01-29T22:05:59Z,901899630000000,,India,India,India, uttar pradesh,Gautam Buddha Nagar,"cod, Magic",,,,,,0.0,0.0,150.0,0.0,0.0,0.0,,,,0.0,,,0.0,87.0,,First-time,0.0,India
Brand A,2026-01-27,INR,,2026-01-27 18:21:02+00:00,,2026-01-30T07:09:39Z,6879980000000,#11499,India,India,India,Maharashtra,Mumbai,"cod, Magic",8550090000000.0,Avery Kurta Set,"all, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Over 5k, Tag_NewArrival",Kurta Set,,8400.0,8400.0,8400.0,1.0,0.0,,1.0,,974400.0,,-1.0,1.0,0.0,1.0,AVERY-MULTI,Returning,-9158620000000.0,
Brand B,2026-03-17,INR,Online Store,2026-03-17 16:17:52+00:00,2026-03-17 16:17:54+00:00,2026-03-17T16:17:56Z,7068380000000,#5372,,USA,United States,,Valley Village,,,,,,,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,1.0,,RETURNING,7755250000000.0,United States
Brand A,2026-03-15,INR,Magic Checkout - Brand A,2026-03-15 08:57:47+00:00,2026-03-15 08:57:47+00:00,2026-03-16T11:40:40Z,7003030000000,#12074,,India,India,Maharashtra,Mumbai Subueban,"MAGIC, UPI",8600740000000.0,Pooja Hegde in Lilian Kaftan Set,"celeb, Non-Rts",,M,8600.0,8600.0,997600.0,1.0,0.0,,1.0,,8600.0,1.0,,1.0,0.0,87.0,,First-time,9535800000000.0,India
Brand A,2026-01-18,INR,,2026-01-18 02:46:38+00:00,2026-01-18 02:46:38+00:00,2026-01-20T11:38:07Z,6859980000000,#11402, india,INDIA,,Karnataka,Bangalore,,, nan,,,,0.0,0.0,150.0,0.0,0.0,0.0,0.0,,,,-0.0,,0.0,1.0,NAN,Returning,7142000000000.0,India
Brand A,2026-03-01,INR,Magic Checkout - Brand A,2026-03-01 14:51:34+00:00,2026-03-01 14:51:34+00:00,2026-03-01T14:51:50Z,6971330000000,#11870,India, india,India,Haryana,Gurgaon,"cod, Magic",7732380000000.0,Primrose Kaftan,"all, Co-ord, Collection_Ikigai, eoss-25, Kaftan, Kurtas/Kaftans, Over 5k, Pair it, Sunny Lunches",Top, m / kaftan + pants,8520.0,8520.0,8520.0,1.0,0.0,,1.0,,8520.0,90.0,,1.0,0.0,1.0,PRIMKAF-MANGO-M+PRIMPANT-MANGO-M,First-time,9491600000000.0,India
Brand A,2026-01-20,INR,Magic Checkout - Brand A,2026-01-20 15:46:08+00:00,2026-01-20 15:46:08+00:00,2026-01-21T12:09:27Z,6864980000000,#11434,India,India,India,Telangana,Hyderabad,"cod, Magic",,NAN,,,,0.0,0.0,150.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,8183100000000.0,India
Brand A,2026-12-02,INR,Draft Orders,2026-02-12 09:27:57+00:00,2026-02-12 09:27:57+00:00,2026-02-12T12:05:27Z,6932870000000,#11660,India,India,,,,,,, nan,,,0.0,0.0,150.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,,,India
Brand A,2026-03-14,INR,Magic Checkout - Brand A,2026-03-14 12:43:04+00:00,2026-03-14 12:43:04+00:00,2026-03-17T11:52:06Z,7001020000000,#12066,India,India,India,Uttarakhand,Haridwar,"cod, Magic",799861380000000.0,Roshni Chopra in Icecream Kurta Set,celeb,Co-Ord,L / Kurta Set+ Stole,1268800.0,1268800.0,10400.0,144.0,0.0,0.0,0.0,,-10400.0,,,-1.0,0.0,1.0,,First-time,9533540000000.0,India
Brand A,2026-12-01,INR,Magic Checkout - Brand A,2026-01-12 15:59:49+00:00,2026-01-12 15:59:49+00:00,2026-01-13T11:16:02Z,6848450000000,#11255,India,India,India,Uttar Pradesh,Lucknow,"Magic, upi",8357340000000.0,Bougainvillea Phiran Set,"all, Category_Phiran Set, Co-ord, Collection_cotswold, eoss-25, High Tea Selects, Kurta Sets/Co-ords, Over 5k",Co-Ord,S,6560.0,6560.0,6560.0,144.0,0.0,0.0,0.0,,6560.0,,,1.0,0.0,1.0,,Returning,7330340000000.0,India
,2026-03-26,INR,Magic Checkout - Brand A,2026-03-26 13:33:31+00:00,2026-03-26 13:33:31+00:00,2026-03-27T07:19:52Z,7032990000000,#12285, india,India,India,NAN,Mumbai,"Additional Notes, card, Magic",,,,,,0.0,0.0,150.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9586840000000.0,
Brand A,2026-06-01,INR,Magic Checkout - Brand A,2026-01-06 06:35:41+00:00,2026-01-06 06:35:41+00:00,2026-01-06T06:35:57Z,,#11080,India, india,India,Karnataka,Bangalore,"Magic, upi",,,NAN,,,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,1.0,,,1024505900000000.0,India
BRAND A,2026-03-23,INR,Draft Orders,2026-03-23 08:22:28+00:00,2026-03-23 08:22:29+00:00,2026-03-24T10:43:11Z,7023830000000, nan,India,India,India,WEST BENGAL,Kolkata,,8899400000000.0,Croissant Shirt,"all, Fun_shirt, Non-Rts, one-size, Sofia's Garden, sr23-feb, Tag_NewArrival",Shirt, l,6800.0,6134.67,6134.67,1.0,0.0,,1.0,,6134.67,1.0,,130.0,665.33,1.0,,First-time,9575460000000.0,India
Brand A,2026-03-16,,Magic Checkout - Brand A,2026-03-16 12:13:02+00:00,2026-03-16 12:13:02+00:00,2026-03-17T11:43:28Z,917712640000000,#12095,India,India,India,,Bengaluru,"card, Magic",,Espresso Run Oversized Shirt," all, bestsellers, collection_corsica, eoss-25, fun_shirt, non-rts, over 5k, shirt",Boyfriend Shirt,S,6100.0,6100.0,6100.0,0.0,0.0,,1.0,,,,,,0.0,1.0,ESPRESSO-IV,Returning,8349190000000.0,India
Brand A,2026-01-16,INR,Magic Checkout - Brand A,2026-01-16 18:31:36+00:00,2026-01-16 18:31:36+00:00,2026-01-16T18:31:51Z,6857020000000,, india,India,India,Gujarat,Ahmedabad,"cod, Magic",8275330000000.0,Clover Kurta Set,"all, Co-ord, Collection_Folklore, eoss-25, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Work Essentials",,M,11100.0,11100.0,,1.0,0.0,,1.0,,11100.0,,1.0,1.0,0.0,1.0,,Returning,6224230000000.0,India
Brand A,2026-02-19,INR,,2026-02-19 06:51:15+00:00,2026-02-19 06:51:15+00:00,2026-02-21T10:41:42Z,6949860000000,#11730,,India,India,Delhi,Delhi,"cod, Magic",0.0,Auburn Stole,"all, Category_Stole, Collection_Lumière, Festive_Edit, Tag_NewArrival",Stole,M,390400.0,390400.0,3200.0,0.0,0.0,0.0,-1.0,,,,0.0,,0.0,1.0,AUBURNSTOLE-MULTI,Returning,,India
Brand B,2026-03-13,INR,Draft Orders,,2026-03-13 10:02:13+00:00,2026-03-13T10:03:14Z,7059670000000,,Canada,Rest of the World,Canada,British Columbia,Vancouver,,7977750000000.0,SITA,"01_dec25, Category_Lehenga, haldi and mehndi, Lehenga, Mehfil, mehfil_women, new arrivals, Nov_24, Shipping-6k, wedding-edit, Women-10k-Shipping, Womenswear",Lehenga,XL,160000.0,160000.0,160000.0,,0.0,,1.0,,160000.0,1.0,,1.0,0.0,,MMMWC26-922,First-time,1012918500000000.0,Canada
Brand A,2026-02-03,INR,Magic Checkout - Brand A,,2026-03-02 02:37:36+00:00, 2026-03-02t02:37:52z,6973340000000,#11878,India,India,India,Maharashtra,Mumbai Subueban,"card, Magic",8899400000000.0,Cordelia Stole,"all, Category_Stole, Sofia's Garden, sr23-feb, Tag_NewArrival",Stole,S,427000.0,427000.0,3500.0,,0.0,,1.0,,,0.0,,,0.0,1.0,CORSTOLE-IV,First-time,9492940000000.0,India
Brand B,2026-03-22,INR,Online Store,2026-03-22 22:33:55+00:00,2026-03-22 22:33:57+00:00,2026-03-22T22:33:58Z,7080990000000,#5402, australia,Rest of the World,Australia,New South Wales,Prestons,,,,,,,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,NAN,First-time,1015655300000000.0,
Brand A,2026-03-16,INR,Magic Checkout - Brand A,2026-03-16 12:51:15+00:00,2026-03-16 12:51:15+00:00,2026-03-19T10:32:59Z,7005490000000,#12096,India,India,India,Maharashtra,Mumbai Subueban,"cod, Magic",8600740000000.0,Pooja Hegde in Lilian Kaftan Set,"celeb, Non-Rts",Co-Ord,XS,1049200.0,1049200.0,997600.0,1.0,0.0,,55.0,,8600.0,,1.0,1.0,0.0,,,NAN,,
Brand B,2026-03-26,INR,Draft Orders,2026-03-26 09:43:01+00:00,2026-03-26 09:43:01+00:00,2026-03-26T09:44:02Z,928546340000000,,India,India,India,,Faridabad,,8022910000000.0,Biscotti Off Shoulder Dress,"11_mar26, Category_Dress, collection5kshipping, Dress, MMVMxMM, Womenswear",Dress,Custom,14000.0,14000.0,14000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,,MMXMMVMSS26923,First-time,9242660000000.0,India
 brand a,2026-01-19,INR,Magic Checkout - Brand A,2026-01-19 15:38:21+00:00,2026-01-19 15:38:21+00:00,2026-01-19T15:38:36Z,6862940000000,#11424,India,India,India,Gujarat,Ahmedabad,"cod, Magic",8357400000000.0,Icecream Kurta Set,"all, Bestsellers, Co-ord, Collection_cotswold, eoss-25, Express shipping, High Tea Selects, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-Ord,L / Kurta Set,6900.0,6900.0,6900.0,1.0,0.0,,55.0,,6900.0,,53.0,1.0,0.0,1.0,,Returning,9367480000000.0,India
Brand A,2026-03-01,INR,Magic Checkout - Brand A,,2026-01-03 16:45:28+00:00,,6827030000000,#11004,India, nan,India,Rajasthan,Jaipur,,,, nan,,,0.0,0.0,150.0,0.0,0.0,0.0,,,,,0.0,,0.0,1.0,,,6593750000000.0,India
Brand A,2026-04-02,INR,Draft Orders,,,2026-02-04T10:33:31Z,6907490000000,#11580,United Kingdom,Rest of the World,United Kingdom,England,England,,,,,,NAN,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,,Returning,9113830000000.0,United Kingdom
Brand A,2026-04-01,INR,Magic Checkout - Brand A,2026-01-04 07:40:47+00:00,2026-01-04 07:40:47+00:00,2026-01-05T12:18:47Z,6828530000000,#11026,India,India,India,DELHI,South,"cod, Magic",0.0,Bergamot Kurta Set,,,XXL,5760.0,5760.0,5760.0,1.0,0.0,,1.0,,5760.0,1.0,0.0,130.0,0.0,1.0,,First-time,1023837100000000.0,India
Brand A,2026-02-10,INR,Magic Checkout - Brand A,2026-02-10 10:55:37+00:00,,2026-02-12T11:54:18Z,6927570000000,#11642,,India,India, andhra pradesh,,"cod, Magic",, nan,,,,0.0,0.0,150.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,87.0,,Returning,9394660000000.0,India
Brand A,2026-01-13,INR,,,2026-01-13 19:51:01+00:00,2026-01-14T11:14:18Z,897432530000000,#11290,India,India,India,,East Delhi,"cod, Magic",,,,, nan,0.0,0.0,150.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,1.0,,First-time,9353410000000.0,India
Brand A,2026-07-02,INR,Magic Checkout - Brand A,2026-02-07 11:21:01+00:00,,2026-02-09T11:44:46Z,6916460000000,#11615,India,India,India,Delhi,,"COD, MAGIC",8550090000000.0,Musk Kurta Set,,Kurta Set,L,1024800.0,1024800.0,8400.0,144.0,0.0,0.0,,,8400.0,1.0,,1.0,0.0,1.0,MUSK-MULTI,FIRST-TIME,8165750000000.0,India
Brand B,2026-01-25,INR,Online Store,2026-01-25 18:30:35+00:00,2026-01-25 18:30:40+00:00,2026-01-28T12:03:36Z,6959750000000,,,Middle East,Saudi Arabia,,,,,,,,,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9083080000000.0,Saudi Arabia
Brand A,2026-02-23,INR,Magic Checkout - Brand A,2026-02-23 17:07:42+00:00,2026-02-23 17:07:43+00:00,2026-02-25T06:38:44Z,6958650000000,,India,India,India,Uttar Pradesh,Agra,,,Florentine Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,M,8200.0,8200.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,, flor-iv,Returning,9476940000000.0,India
Brand A,2026-06-01, inr,Magic Checkout - Brand A,2026-01-06 05:42:29+00:00,2026-01-06 05:42:29+00:00,,895155750000000,#11077,India,India,India,Delhi,South Delhi,"cod, Magic",,,,,,0.0,0.0,150.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,1.0,,Returning,7593580000000.0,India
Brand B,2026-09-01,INR,Online Store,,2026-01-09 13:30:23+00:00,2026-01-09T13:30:25Z,6929810000000,#5063,Saudi Arabia,Middle East,Saudi Arabia,,Dhahran,,7958160000000.0,Busra,"13_oct25, bestseller_12jan26, Category_Lehenga, Fanah Resort, Fanah Resort_women, festive, haldi and mehndi, new arrivals, Shipping-6k, Womenswear",Lehenga,M,75000.0,75000.0,75000.0,1.0,0.0,0.0,,,75000.0,1.0,,,0.0,1.0,MMLFW25W-911,First-time,9044910000000.0,Saudi Arabia
Brand A,2026-01-18,,Magic Checkout - Brand A,,2026-01-18 17:00:47+00:00,2026-01-21T12:12:58Z,6861020000000, #11410,India,India,India,Andhra Pradesh,Moghulrajpuram,"cod, Magic",8468430000000.0,Bianca Shirt,"all, Collection_Et Si, Over 5k, Tops & Tunics",Shirt,M,7200.0,7200.0,7200.0,0.0,0.0,,1.0,,,,0.0,,0.0,1.0,BIANCASHIRTP-IV,Returning,7784960000000.0,India
Brand A,2026-02-21, inr,Magic Checkout - Brand A,2026-02-21 10:51:46+00:00,,,6954160000000,#11761,India,India,India,Himachal Pradesh,Hamirpur,"cod, Magic",,,,,,0.0,0.0,150.0,0.0,0.0,0.0,,,,0.0,,,0.0,1.0, nan,First-time,9465130000000.0,India
,2026-02-16,INR,Draft Orders,,2026-02-16 17:53:15+00:00,2026-02-16T17:54:17Z,7004250000000,#5253,United Kingdom,Rest of the World,,,,NAN,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9147520000000.0,United Kingdom
Brand A,2026-02-26,INR,Magic Checkout - Brand A,,2026-02-26 02:54:35+00:00,2026-02-27T10:51:25Z,-6963730000000,#11822,India,India,India,Maharashtra,Mumbai Subueban," cod, magic",,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,1.0,,Returning,9423390000000.0,India
Brand A,2026-01-21,INR,Draft Orders,2026-01-21 06:22:23+00:00,2026-01-21 06:22:24+00:00,2026-01-23T11:19:41Z,6866560000000,#11442,India,India,India,Gujarat,Surat,,,,,,,0.0,0.0,150.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,, first-time,9374960000000.0,India
Brand A,2026-02-01,INR,Magic Checkout - Brand A,2026-01-02 02:52:32+00:00,,,6823570000000,#10944,India, india,India,MAHARASHTRA,Mumbai,"Magic, upi",7732760000000.0,Primrose Phiran Set,"all, Category_Phiran Set, Co-ord, Collection_Ikigai, eoss-25, Kurta Sets/Co-ords, Over 5k",Kurta Set,M,6080.0,6080.0,6080.0,,0.0,,55.0,,,0.0,,,0.0,1.0,PRIMPHIRAN-MANGO-M,First-time,9300790000000.0,India
Brand A,2026-02-24,,Draft Orders,2026-02-24 10:57:10+00:00,2026-02-24 10:57:11+00:00,2026-02-26T10:55:20Z,6960110000000,#11798,India,India,India, delhi,South Delhi,NAN,8356780000000.0,Thea Kurta Set,"all, Co-ord, Collection_cotswold, eoss-25, High Tea Selects, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k",Co-Ord,S,7900.0,7900.0,7900.0,1.0,0.0,,1.0,,916400.0,,1.0,1.0,0.0,1.0,,Returning,7519860000000.0,India
 brand a,2026-03-17,INR,Magic Checkout - Brand A,,2026-03-17 10:57:42+00:00,2026-03-19T10:27:45Z,917975950000000,#12111,India,India,India,Haryana,Gurgaon,"card, Magic",787563990000000.0,Jardin Tunic Set,"all, Bestsellers, Collection_Et Si, Express shipping, Over 5k, Tops & Tunics",Tunic,S,8200.0,8200.0,8200.0,1.0,0.0,,1.0,,8200.0,1.0,,1.0,0.0,1.0,, nan,9542140000000.0,India
Brand A,2026-05-02,INR,Magic Checkout - Brand A,2026-02-05 16:52:57+00:00,2026-02-05 16:52:57+00:00,2026-02-07T11:56:14Z,6911450000000,#11594,India,INDIA,India,,Chennai,"card, Magic",8356770000000.0,,"all, Co-ord, Collection_cotswold, eoss-25, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Sunny Lunches, Work Essentials",Co-Ord,S,0.0,0.0,8200.0,,0.0,0.0,,,,,0.0,,0.0,1.0,,Returning,8731230000000.0,India
,2026-02-25,INR,Online Store,2026-02-25 17:20:54+00:00,,2026-02-26T01:35:29Z,,#5285,United Arab Emirates,MIDDLE EAST,United Arab Emirates,Abu Dhabi,Abu Dhabi,,7390500000000.0,Ava,"03-07BRI, ALL24, BESTSELLER-1, BRIDE, BRIDESMAIDS, COLLECTION_FIDA, DIWALI, FIDA WOMENSWEAR, HALDI, HALDI AND MEHNDI, OTHERS SHIPPING, RAMADAN24, SHIPPING-6K, WEDDING-EDIT, WOMEN-10K-SHIPPING, WOMENSWEAR",Anarkali Set,M,55600.0,55600.0,55600.0,1.0,0.0,,1.0,,-55600.0,1.0,,1.0,0.0,1.0,MMM-WF23-914,First-time,9169460000000.0,United Arab Emirates
Brand A,2026-01-30,INR,Magic Checkout - Brand A,2026-01-30 02:57:18+00:00,2026-01-30 02:57:18+00:00,2026-01-30T11:28:26Z,6885240000000,#11516,India,India,India,Delhi,Delhi,"cod, Magic, QR_COD_Confirmed",8600740000000.0,Pooja Hegde in Lilian Kaftan Set,celeb,Co-Ord,S,8600.0,8600.0,8600.0,1.0,0.0,,1.0,,997600.0,1.0,,130.0,0.0,1.0,,First-time,9405220000000.0,
Brand A,2026-09-02,INR,Magic Checkout - Brand A,2026-02-09 05:29:12+00:00,2026-02-09 05:29:12+00:00,2026-02-09T05:29:28Z,-6921790000000,#11628,India,India,India,Delhi,South Delhi,"cod, Magic",795159300000000.0,Ella Kurta Set,"all, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Over 5k, Tag_NewArrival",Kurta Set,M,7600.0,7600.0,7600.0,,0.0,,1.0,,7600.0,1.0,,-1.0,0.0,1.0,ELLA-BG,First-time,9432430000000.0,India
Brand A,2026-03-23,,Magic Checkout - Brand A,2026-03-23 15:05:21+00:00,2026-03-23 15:05:21+00:00,2026-03-23T15:05:37Z,7024760000000,#12228,India,India,India,Haryana,Panchkula,"cod, Magic",8806650000000.0,Indu Srimal In Esther Kurta Set,"celeb, Non-Rts",Co-Ord,S / Kurta Set,7900.0,7900.0,7900.0,1.0,0.0,,1.0,,0.0,,,1.0,0.0,-1.0,,First-time,9576790000000.0,India
Brand A,2026-01-14,,Magic Checkout - Brand A,,2026-01-14 10:51:03+00:00,2026-01-14T10:51:19Z,6851750000000,,INDIA,India,India,Andhra Pradesh,East Godavari,"cod, Magic",8550090000000.0,Blue Ivy Kurta Set,"all, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Over 5k, Tag_NewArrival",Kurta Set,S,6960.0,6960.0,6960.0,1.0,-0.0,,1.0,,807360.0,,1.0,1.0,0.0,,BLUEIVY-MULTI,Returning,9291650000000.0,India
Brand A,2026-11-01,INR,Magic Checkout - Brand A,2026-01-11 18:20:36+00:00,2026-01-11 18:20:36+00:00,2026-01-11T18:20:52Z,6846760000000,#11227,INDIA,India,India,Rajasthan,Kota,"card, Magic",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9334540000000.0,India
Brand A,2026-01-31,INR,Magic Checkout - Brand A,2026-01-31 16:43:59+00:00,2026-01-31 16:43:59+00:00,2026-01-31T16:44:15Z,6889630000000,NAN,India,,India,Karnataka,Bengaluru,"emi, Magic",,Primrose Kurta Set,"all, Co-ord, Collection_Ikigai, eoss-25, Express shipping, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS, Sunny Lunches, Work Essentials",Kurta Set,XXS,0.0,0.0,7800.0,1.0,0.0,,1.0,,7800.0,,,1.0,0.0,1.0,PRIMSET-IV-XXS,Returning,8911130000000.0,India
Brand A,2026-11-03,INR,Draft Orders,2026-03-11 09:35:43+00:00,2026-03-11 09:35:43+00:00,2026-03-14T06:47:25Z,6994080000000,#12003,India,India,India,Telangana,Hyderabad,,8468430000000.0,Sienna Dress,"all, Bestsellers, Collection_Et Si, Dress, Over 5k",Dress,XL,0.0,-1100.0,9900.0,1.0,0.0,0.0,,,0.0,1.0,,1.0,1100.0,1.0,,First-time,9518550000000.0,India
Brand B,2026-02-15,INR,Draft Orders,2026-02-15 16:37:42+00:00,2026-02-15 16:36:43+00:00,2026-02-15T16:45:25Z,7002260000000,#5250, kuwait,Middle East,Kuwait,,,,,,,,,7500.0,7500.0,7500.0,0.0,0.0,0.0,,,,0.0,,,0.0,1.0,,First-time,1005923600000000.0,Kuwait
Brand A,2026-01-31,INR,Draft Orders,2026-01-31 17:09:20+00:00,,2026-01-31T17:10:21Z,6889790000000,#11544,India,India,India, maharashtra,Mumbai, nan,795158370000000.0,,"all, Bestsellers, Category_Kurta Set, Collection_Lumière, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k, Tag_NewArrival",Kurta Set,XL,10500.0,-36750.0,9450.0,1.0,0.0,,55.0,,9450.0,1.0,,1.0,47250.0,1.0, auburnkurtaset-multi,First-time,9409540000000.0,India
Brand B,2026-03-23,INR,Draft Orders,2026-03-23 09:05:04+00:00,2026-03-23 09:05:05+00:00,2026-03-23T09:06:06Z,927706630000000,#5406,Canada,REST OF THE WORLD,Canada,Ontario,Stoney Creek,,,,,,,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,,First-time,9234600000000.0,Canada
,2026-02-14,INR,Draft Orders,2026-02-14 04:31:48+00:00,2026-02-14 04:31:48+00:00,2026-02-14T04:32:49Z,6999580000000,#5235,United States,USA,United States,California,Kerman,,0.0,SAMIRA,"11_octbestseller, Anarkali, bestseller_12feb, bestseller_12jan26, Category_Anarkali, Category_Anarkali Set, Couture Express, Fanah, Fanah_women, haldi and mehndi, Him_25aug, new arrivals, Shipping-6k, Women-10k-Shipping, Womenswear",Anarkali Set,L,75000.0,75000.0,75000.0,1.0,0.0,,1.0,,75000.0,,,1.0,0.0,1.0,MMAW25W-931,First-time,9142080000000.0,United States
Brand B,2026-05-01,,Draft Orders,2026-01-04 18:34:14+00:00,2026-01-04 18:34:14+00:00,2026-01-04T18:35:15Z,6920930000000,#5038,Australia,Rest of the World,Australia,,,NAN,7669900000000.0,Radha,"03-07Bri, Bridesmaids, Category_Lehenga Set, festive, Ishq Women, mayankishq, Shipping-6k, Womenswear",Lehenga,Custom,128400.0,128400.0,128400.0,1.0,0.0,,1.0,,128400.0,90.0,0.0,0.0,0.0,87.0,MMM-WF24-903,,9034290000000.0,Australia
Brand A,2026-03-01, inr,Draft Orders,2026-01-03 05:37:30+00:00,,2026-01-05T12:25:11Z,0, #10988,India,India,,Karnataka,Bangalore,,787563990000000.0,,"ALL, BESTSELLERS, COLLECTION_ET SI, DRESS, OVER 5K",Dress,S,8800.0,8800.0,8800.0,1.0,0.0,,55.0,,8800.0,1.0,,-1.0,0.0,87.0,SIENNA-AQUA,First-time,,India
Brand A,2026-01-20,INR,Magic Checkout - Brand A,2026-01-20 18:08:10+00:00,2026-01-20 18:08:10+00:00,2026-01-21T12:04:43Z,6865390000000,#11435,,India,India,Tamil Nadu,Madurai,"cod, Magic",8275630000000.0,Zaira Short Kurta Set,"all, Co-ord, Collection_Folklore, eoss-25, Express shipping, Festive_Edit, High Tea Selects, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Pair it",,M,11400.0,11400.0,11400.0,1.0,0.0,,1.0,,11400.0,90.0,,1.0,0.0,87.0,,First-time,9373510000000.0,India
